# Constructed from biom file
#OTU ID	RSG.MB4	UNKG.MB2	LSG.MB6	LSG.MB9	EPRC.MB16	UNKG.MB31	LSG.MB20	LSG.MB7	LSG.MB4	UNKG.MB21	LSG.MB14	UNKG.MB32	EPRC.MB13	RSG.MB2	UNKG.MB6	LSG.MB10	UNKG.MB8	UNKG.MB14	LSG.MB16	LSG.MB8	EPRC.MB9	RSG.MB1	LSG.MB12	LSG.MB15	UNKG.MB35	UNKG.MB17	LSG.MB2	RSG.MB6	PZ.MB7	UNKG.MB27	UNKG.MB4	RSG.MB3	LSG.MB1	UNKG.MB28	EPRC.MB2	SZ.MB8	SZ.MB7	EPRC.MB14	PZ.MB4	UNKG.MB38	SZ.MB11	PZ.MB1	UNKG.MB25	EPRC.MB15	SZ.MB6	EPRC.MB17	EPRC.MB18	EPRC.MB8	EPRC.MB12	EPRC.MB4	PZ.MB9	UNKG.MB11	SZ.MB3	PZ.MB10	PZ.MB2	UNKG.MB12	UNKG.MB5	PZ.MB3	PZ.MB12	UNKG.MB18	EPRC.MB11	SZ.MB5	EPRC.MB3	UNKG.MB36	UNKG.MB37	UNKG.MB33	UNKG.MB15	SZ.MB1	UNKG.MB26	EPRC.MB7	LSG.MB5	UNKG.MB23	UNKG.MB1	UNKG.MB16	UNKG.MB34	RSG.MB5	UNKG.MB20	UNKG.MB19	UNKG.MB10	UNKG.MB24	PZ.MB6	LFG.MB1	UNKG.MB13	EPRC.MB1	LSG.MB17	PZ.MB8	LSG.MB11	EPRC.MB10	UNKG.MB7	PZ.MB5	LSG.MB3	SZ.MB14	PZ.MB11	EPRC.MB5	SZ.MB13	UNKG.MB30	UNKG.MB3	RSG.MB7	LSG.MB19	SZ.MB2	LSG.MB18	UNKG.MB9	UNKG.MB22	LSG.MB13	UNKG.MB29	SZ.MB4	SZ.MB10	SZ.MB15	SZ.MB12	EPRC.MB6	SZ.MB9	KEGG_Pathways
Fructose and mannose metabolism	422554.0	546480.0	751504.0	559766.0	342876.0	333840.0	347807.0	482345.0	459982.0	412056.0	376213.0	462732.0	387460.0	518779.0	487082.0	451223.0	515953.0	420139.0	438751.0	500095.0	389128.0	407800.0	561659.0	364105.0	413928.0	504524.0	548724.0	558982.0	388965.0	364790.0	471226.0	496579.0	350611.0	431579.0	498643.0	556787.0	481441.0	426506.0	332831.0	391379.0	443398.0	564265.0	511860.0	362459.0	482088.0	470180.0	413175.0	373478.0	390672.0	603479.0	403155.0	299869.0	409721.0	334764.0	360600.0	541885.0	616154.0	379923.0	352444.0	444113.0	417008.0	555304.0	456034.0	360964.0	515547.0	343167.0	383615.0	362109.0	292803.0	495561.0	358733.0	266353.0	422154.0	492942.0	377442.0	327509.0	300679.0	369011.0	346659.0	302317.0	314584.0	422413.0	435229.0	487972.0	454657.0	359611.0	519527.0	527720.0	440570.0	373776.0	336645.0	455452.0	357179.0	509124.0	610721.0	409494.0	563823.0	473703.0	477160.0	453794.0	392623.0	379808.0	378915.0	438258.0	365414.0	484203.0	489399.0	232941.0	403935.0	377923.0	379762.0	Metabolism; Carbohydrate Metabolism; Fructose and mannose metabolism
Function unknown	565520.0	663942.0	864330.0	712467.0	443995.0	435109.0	476474.0	610274.0	637313.0	554430.0	513104.0	658966.0	623293.0	656809.0	657243.0	569124.0	643338.0	552054.0	612076.0	636431.0	603764.0	601188.0	623512.0	512500.0	543108.0	639200.0	691102.0	692808.0	581111.0	522215.0	612377.0	634515.0	490976.0	609950.0	678129.0	656513.0	543411.0	519362.0	471146.0	549526.0	537436.0	828165.0	647993.0	518864.0	589698.0	632369.0	663876.0	514686.0	608807.0	916028.0	559708.0	416723.0	615375.0	506399.0	538032.0	706765.0	702655.0	600508.0	542867.0	602234.0	616273.0	672476.0	567562.0	486449.0	703483.0	475797.0	536501.0	479514.0	411610.0	766591.0	507654.0	360023.0	547101.0	669128.0	519145.0	462037.0	409109.0	558236.0	426769.0	419994.0	507403.0	622619.0	568590.0	706956.0	614349.0	562799.0	700603.0	832097.0	567263.0	516846.0	519780.0	542282.0	501472.0	907000.0	690969.0	549830.0	718737.0	635314.0	681452.0	550835.0	525968.0	503568.0	527901.0	574715.0	554742.0	746302.0	577179.0	288652.0	474716.0	554169.0	443705.0	Unclassified; Poorly Characterized; Function unknown
G protein-coupled receptors	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing; Signaling Molecules and Interaction; G protein-coupled receptors
GTP-binding proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing; Signaling Molecules and Interaction; GTP-binding proteins
Galactose metabolism	312816.0	403341.0	563598.0	421676.0	233491.0	236949.0	251291.0	356554.0	327859.0	311635.0	288940.0	359526.0	240630.0	378554.0	377106.0	336588.0	385219.0	298075.0	335997.0	374056.0	304818.0	289583.0	421432.0	278657.0	309651.0	370862.0	419811.0	417192.0	289342.0	268888.0	355436.0	369939.0	258960.0	333094.0	359213.0	387571.0	359142.0	303460.0	249163.0	274504.0	331124.0	465335.0	385181.0	268135.0	345905.0	274783.0	258650.0	264136.0	234757.0	461795.0	295438.0	216630.0	333858.0	266191.0	287738.0	397411.0	459716.0	330668.0	296777.0	343267.0	238039.0	391810.0	329170.0	265891.0	402127.0	257687.0	273337.0	264503.0	221891.0	365391.0	255760.0	196287.0	316559.0	375151.0	288689.0	225634.0	222361.0	270971.0	250226.0	223810.0	271764.0	311943.0	315846.0	361458.0	346258.0	311491.0	393267.0	358545.0	320494.0	280687.0	235912.0	320372.0	267337.0	341984.0	445936.0	304426.0	445421.0	345741.0	331596.0	324783.0	286750.0	276222.0	286164.0	332310.0	263390.0	403895.0	357252.0	170894.0	284561.0	275905.0	261439.0	Metabolism; Carbohydrate Metabolism; Galactose metabolism
Gastric acid secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Organismal Systems; Digestive System; Gastric acid secretion
General function prediction only	1703030.0	2026023.0	2590264.0	2176884.0	1423316.0	1351984.0	1417878.0	1906017.0	1946100.0	1671057.0	1541581.0	1932873.0	1571533.0	1978239.0	1924927.0	1765557.0	1924821.0	1666589.0	1816156.0	1954287.0	1694811.0	1715241.0	1981469.0	1517205.0	1640806.0	1953730.0	2101565.0	2049626.0	1655778.0	1578026.0	1833174.0	1951210.0	1457537.0	1797282.0	1961025.0	1930912.0	1714216.0	1591978.0	1361784.0	1545125.0	1670130.0	2450878.0	1970117.0	1507566.0	1702567.0	1665011.0	1858846.0	1374940.0	1531755.0	2461088.0	1611390.0	1251409.0	1846873.0	1433048.0	1533824.0	2108729.0	2217660.0	1698907.0	1535973.0	1787233.0	1581393.0	1938093.0	1645761.0	1492285.0	2052020.0	1437761.0	1584508.0	1398288.0	1219805.0	2049090.0	1526872.0	1076661.0	1664772.0	1969843.0	1539896.0	1355831.0	1241353.0	1604256.0	1330009.0	1242437.0	1416975.0	1787871.0	1701631.0	1975121.0	1843457.0	1598459.0	2092138.0	2139799.0	1726307.0	1494971.0	1469086.0	1682424.0	1424084.0	2149560.0	2073219.0	1667389.0	2156843.0	1795661.0	1964435.0	1637369.0	1583648.0	1526839.0	1598632.0	1706919.0	1537603.0	2254885.0	1712439.0	888055.0	1374785.0	1544917.0	1346916.0	Unclassified; Poorly Characterized; General function prediction only
Geraniol degradation	13436.0	10912.0	10663.0	18268.0	8578.0	12175.0	11897.0	12071.0	18199.0	14470.0	14453.0	19713.0	34823.0	13652.0	14851.0	14953.0	10072.0	15345.0	17385.0	17394.0	11451.0	19366.0	10136.0	14696.0	12925.0	14236.0	13415.0	9321.0	12978.0	16026.0	11461.0	13672.0	14257.0	17087.0	22199.0	15453.0	11751.0	14844.0	11686.0	20708.0	13361.0	12368.0	14833.0	14621.0	13045.0	21859.0	26086.0	16814.0	33911.0	35022.0	12014.0	13366.0	8053.0	12136.0	14286.0	16767.0	8635.0	15792.0	13342.0	14901.0	32634.0	10404.0	12316.0	15279.0	18972.0	14748.0	18078.0	14607.0	11702.0	26326.0	16040.0	8784.0	9838.0	17561.0	13395.0	15129.0	11873.0	18633.0	9603.0	11824.0	14079.0	19825.0	13995.0	29770.0	15225.0	14245.0	19500.0	43997.0	12623.0	13084.0	20238.0	14826.0	9685.0	47398.0	13317.0	15620.0	11725.0	14524.0	23240.0	11861.0	13021.0	12078.0	15573.0	13149.0	23895.0	7423.0	8139.0	6100.0	9134.0	22970.0	10666.0	Metabolism; Metabolism of Terpenoids and Polyketides; Geraniol degradation
Germination	53450.0	57369.0	69576.0	72415.0	21672.0	42188.0	46833.0	53645.0	57952.0	58048.0	53603.0	75194.0	27814.0	59662.0	60191.0	48239.0	54395.0	42981.0	67040.0	62091.0	24363.0	51676.0	45834.0	57233.0	53934.0	64965.0	64595.0	54319.0	54276.0	60398.0	57828.0	64300.0	50789.0	71395.0	30690.0	44455.0	41369.0	32381.0	48235.0	41039.0	36446.0	78436.0	63715.0	23354.0	46048.0	21160.0	22389.0	27295.0	22050.0	43664.0	53028.0	42878.0	37378.0	43941.0	42695.0	64005.0	54556.0	45849.0	42772.0	54338.0	20177.0	43815.0	42308.0	49242.0	73790.0	53339.0	50189.0	46204.0	46798.0	26437.0	56297.0	35782.0	51412.0	66983.0	57335.0	35821.0	42875.0	52780.0	40496.0	48579.0	43516.0	68663.0	51006.0	36894.0	66511.0	44640.0	77993.0	35195.0	53466.0	58638.0	46156.0	42960.0	42551.0	16428.0	46940.0	57487.0	62780.0	52218.0	57460.0	38054.0	56880.0	51072.0	53338.0	51858.0	48822.0	54099.0	40023.0	24309.0	31972.0	34524.0	35885.0	Unclassified; Cellular Processes and Signaling; Germination
Glioma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Human Diseases; Cancers; Glioma
Glutamatergic synapse	51021.0	61027.0	76509.0	67139.0	42772.0	41891.0	42235.0	56521.0	59724.0	50737.0	47510.0	59508.0	47464.0	58190.0	57414.0	53056.0	58234.0	51204.0	55788.0	60780.0	47871.0	51502.0	56771.0	46658.0	49778.0	57827.0	63204.0	60687.0	45612.0	48628.0	54703.0	56882.0	44141.0	55085.0	59219.0	58915.0	51186.0	42372.0	38463.0	47657.0	50343.0	64816.0	58419.0	44641.0	48903.0	44974.0	54015.0	40453.0	46204.0	74797.0	44538.0	39268.0	50143.0	39538.0	46009.0	64882.0	65914.0	49310.0	43778.0	54500.0	44940.0	56739.0	48110.0	46512.0	61693.0	44206.0	49770.0	40444.0	37734.0	60788.0	48047.0	31857.0	50733.0	60429.0	46815.0	39787.0	38260.0	48472.0	40480.0	37518.0	41306.0	54817.0	53242.0	59184.0	55522.0	45667.0	62522.0	65486.0	52580.0	41870.0	44107.0	51710.0	39176.0	64473.0	57121.0	51221.0	63880.0	53773.0	60187.0	47042.0	47216.0	46520.0	48918.0	51174.0	48288.0	56843.0	51695.0	26744.0	41815.0	44809.0	39138.0	Organismal Systems; Nervous System; Glutamatergic synapse
Glutathione metabolism	67723.0	73430.0	82410.0	78639.0	72005.0	53709.0	65428.0	75274.0	93348.0	62232.0	58571.0	76384.0	96778.0	79288.0	74236.0	68711.0	72672.0	76730.0	70330.0	73616.0	98038.0	84457.0	68236.0	59268.0	62296.0	71245.0	75596.0	73685.0	64309.0	63078.0	68389.0	72659.0	59120.0	68510.0	91212.0	70937.0	60598.0	71224.0	54429.0	68525.0	60351.0	85996.0	74256.0	85574.0	62530.0	87070.0	130897.0	62260.0	98701.0	116751.0	58185.0	50953.0	55860.0	57116.0	58115.0	82759.0	74867.0	69556.0	63508.0	71619.0	88036.0	69411.0	62567.0	58102.0	78887.0	56058.0	67765.0	56215.0	46466.0	116811.0	64794.0	43604.0	64314.0	77018.0	58712.0	66120.0	48410.0	81195.0	49126.0	48271.0	57149.0	72630.0	67685.0	91606.0	69750.0	63684.0	79194.0	113311.0	65103.0	57416.0	79386.0	61254.0	55169.0	125360.0	70505.0	62878.0	81163.0	73129.0	101039.0	60530.0	63441.0	57712.0	68100.0	65950.0	67879.0	66316.0	60910.0	34280.0	49589.0	70189.0	49947.0	Metabolism; Metabolism of Other Amino Acids; Glutathione metabolism
Glycan bindng proteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing; Signaling Molecules and Interaction; Glycan bindng proteins
Glycan biosynthesis and metabolism	11052.0	12424.0	15370.0	10190.0	11023.0	9246.0	11246.0	11175.0	15907.0	9453.0	8887.0	11642.0	8699.0	12282.0	10018.0	10003.0	13869.0	12239.0	11325.0	9997.0	10944.0	13337.0	6617.0	9667.0	11112.0	12438.0	12649.0	16639.0	15543.0	12504.0	13227.0	11205.0	9957.0	10929.0	11216.0	15382.0	5612.0	7483.0	11795.0	8859.0	5442.0	23955.0	10514.0	10131.0	13329.0	9963.0	15672.0	12163.0	8782.0	11799.0	14250.0	8684.0	15508.0	13778.0	13567.0	15323.0	7650.0	16861.0	14276.0	9166.0	7111.0	16735.0	13498.0	9117.0	13209.0	9502.0	11343.0	13676.0	8298.0	12507.0	12859.0	7626.0	11911.0	11533.0	10612.0	9445.0	7879.0	13022.0	7889.0	8531.0	14870.0	13960.0	12043.0	8467.0	11622.0	17084.0	11142.0	9178.0	11547.0	12233.0	13096.0	9621.0	11228.0	7482.0	13040.0	10166.0	11038.0	15914.0	14853.0	13030.0	12382.0	10096.0	10496.0	9383.0	8497.0	29571.0	14597.0	5979.0	13250.0	9237.0	9356.0	Unclassified; Metabolism; Glycan biosynthesis and metabolism
Glycerolipid metabolism	198730.0	253329.0	355160.0	254665.0	165459.0	153088.0	162429.0	232459.0	217785.0	195706.0	177915.0	214477.0	177253.0	242499.0	233414.0	208057.0	242541.0	195721.0	206302.0	225129.0	189198.0	195373.0	252112.0	171139.0	193826.0	234156.0	260237.0	276156.0	174382.0	175249.0	229135.0	236375.0	165249.0	199084.0	233928.0	243844.0	200947.0	192973.0	141500.0	180238.0	189879.0	281037.0	236396.0	173568.0	216071.0	213979.0	200981.0	188875.0	173755.0	299779.0	174226.0	137166.0	195952.0	150931.0	158313.0	254222.0	288224.0	174126.0	161570.0	209889.0	192536.0	255428.0	207148.0	167513.0	239090.0	160292.0	176413.0	160306.0	137404.0	246203.0	167616.0	126849.0	200419.0	226773.0	175913.0	153183.0	141425.0	176549.0	157964.0	139341.0	141352.0	200345.0	201680.0	239394.0	215450.0	165598.0	234374.0	251588.0	208064.0	158999.0	160304.0	191501.0	157993.0	255290.0	271642.0	191547.0	266655.0	228519.0	219345.0	203490.0	182156.0	176990.0	180325.0	206933.0	172861.0	280036.0	223871.0	99097.0	183346.0	175453.0	146362.0	Metabolism; Lipid Metabolism; Glycerolipid metabolism
Glycerophospholipid metabolism	286294.0	333082.0	444718.0	369445.0	214954.0	222324.0	233507.0	317223.0	312525.0	291465.0	263802.0	331289.0	280001.0	328758.0	332530.0	296573.0	315665.0	270577.0	310481.0	328317.0	253895.0	287288.0	346746.0	259433.0	274495.0	332678.0	365539.0	353733.0	261920.0	265908.0	312973.0	335610.0	249028.0	308012.0	334660.0	313437.0	287102.0	259914.0	221004.0	266347.0	276332.0	424393.0	339207.0	241422.0	277832.0	314129.0	281938.0	234115.0	269436.0	436280.0	254920.0	210545.0	286350.0	228513.0	247624.0	351409.0	372682.0	270655.0	244098.0	307906.0	299633.0	308552.0	267588.0	254908.0	355577.0	245384.0	264539.0	225151.0	211313.0	332819.0	249150.0	185865.0	272467.0	333268.0	259439.0	230203.0	211567.0	265783.0	223454.0	214096.0	226563.0	306884.0	280882.0	351139.0	315786.0	256949.0	360484.0	391086.0	292322.0	248042.0	240170.0	266404.0	227053.0	382291.0	336287.0	284057.0	372847.0	303426.0	322178.0	257887.0	263564.0	261095.0	267810.0	288564.0	270660.0	381738.0	281222.0	147164.0	224808.0	275010.0	205760.0	Metabolism; Lipid Metabolism; Glycerophospholipid metabolism
Glycine, serine and threonine metabolism	370268.0	445133.0	602800.0	481216.0	310986.0	292046.0	292451.0	432231.0	416171.0	366085.0	335198.0	406123.0	357814.0	422571.0	428888.0	388411.0	418180.0	353846.0	387287.0	427750.0	339532.0	373316.0	463069.0	322986.0	349770.0	430189.0	463114.0	458009.0	348193.0	338217.0	400216.0	437847.0	312075.0	382440.0	457074.0	427926.0	386428.0	336868.0	292984.0	343586.0	379516.0	524080.0	435867.0	327919.0	377625.0	351486.0	389738.0	314988.0	349935.0	555892.0	345049.0	266246.0	385229.0	307735.0	340150.0	455480.0	509902.0	374664.0	332693.0	382427.0	350148.0	435966.0	360128.0	324437.0	433472.0	306809.0	338782.0	298380.0	258268.0	444300.0	319386.0	228059.0	354427.0	418881.0	323781.0	290024.0	268484.0	335055.0	294676.0	260740.0	315087.0	374110.0	366317.0	451572.0	399483.0	356358.0	449035.0	503835.0	379396.0	314699.0	308397.0	355325.0	304124.0	511619.0	474894.0	363692.0	473827.0	395542.0	413656.0	365433.0	333204.0	331544.0	343444.0	373639.0	341396.0	485419.0	386765.0	193808.0	307346.0	347112.0	287100.0	Metabolism; Amino Acid Metabolism; Glycine, serine and threonine metabolism
Glycolysis / Gluconeogenesis	551905.0	668234.0	905719.0	695254.0	430469.0	435839.0	464064.0	601472.0	617963.0	549545.0	495393.0	620413.0	515535.0	659671.0	634598.0	564184.0	639610.0	533357.0	587773.0	616166.0	521669.0	560199.0	616901.0	491775.0	534326.0	637104.0	690571.0	743759.0	539486.0	514732.0	614320.0	634771.0	473198.0	583202.0	611051.0	687947.0	537006.0	534251.0	440121.0	497169.0	511242.0	841847.0	637856.0	468354.0	597966.0	616765.0	578056.0	509993.0	500151.0	796970.0	524394.0	398832.0	577014.0	463439.0	490785.0	701333.0	709142.0	531322.0	484628.0	573018.0	567568.0	696881.0	574982.0	481807.0	670891.0	460971.0	507439.0	471073.0	396651.0	671714.0	498844.0	358606.0	532248.0	626462.0	504291.0	447060.0	406573.0	518580.0	425277.0	408040.0	445967.0	591172.0	558399.0	641976.0	600465.0	507601.0	674188.0	701713.0	569701.0	491850.0	479207.0	537522.0	469451.0	712055.0	718381.0	542271.0	703457.0	634019.0	640220.0	551208.0	518218.0	499618.0	509947.0	547407.0	504266.0	806322.0	600976.0	281697.0	513942.0	503145.0	412938.0	Metabolism; Carbohydrate Metabolism; Glycolysis / Gluconeogenesis
Glycosaminoglycan biosynthesis - chondroitin sulfate	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism; Glycan Biosynthesis and Metabolism; Glycosaminoglycan biosynthesis - chondroitin sulfate
Glycosaminoglycan degradation	7722.0	3797.0	2741.0	4885.0	7929.0	978.0	1423.0	2538.0	923.0	1614.0	2233.0	3516.0	50628.0	5120.0	11046.0	3319.0	3787.0	2859.0	2628.0	3830.0	8347.0	16683.0	2804.0	2088.0	2287.0	1211.0	3191.0	3176.0	12259.0	750.0	4357.0	2187.0	5006.0	2921.0	30523.0	11071.0	9335.0	2936.0	12780.0	23796.0	11445.0	10745.0	2301.0	16061.0	8557.0	31405.0	25526.0	18250.0	50626.0	61777.0	10104.0	4136.0	7590.0	21578.0	25061.0	2898.0	6231.0	41802.0	31994.0	3669.0	52551.0	8626.0	8439.0	2647.0	5140.0	1448.0	9102.0	9441.0	923.0	30680.0	707.0	1091.0	3139.0	4433.0	1838.0	12391.0	1269.0	8545.0	1441.0	1144.0	34389.0	9658.0	2079.0	38920.0	2225.0	37222.0	2427.0	70586.0	4432.0	10508.0	11311.0	7419.0	10131.0	90130.0	11852.0	2548.0	9171.0	13377.0	13751.0	8254.0	1597.0	3561.0	2065.0	3271.0	21598.0	5101.0	11193.0	7089.0	7424.0	28960.0	9854.0	Metabolism; Glycan Biosynthesis and Metabolism; Glycosaminoglycan degradation
Glycosphingolipid biosynthesis - ganglio series	2379.0	934.0	620.0	1293.0	2860.0	258.0	290.0	661.0	153.0	426.0	516.0	793.0	18804.0	1348.0	3043.0	537.0	887.0	839.0	678.0	842.0	1708.0	6166.0	892.0	506.0	591.0	388.0	684.0	193.0	8705.0	210.0	1048.0	638.0	1524.0	750.0	11934.0	6660.0	5690.0	852.0	9902.0	8777.0	7113.0	8119.0	564.0	4987.0	4501.0	11759.0	9509.0	6801.0	18848.0	23667.0	8065.0	1410.0	4272.0	17518.0	20401.0	427.0	1957.0	34233.0	25558.0	778.0	19825.0	4771.0	4380.0	740.0	1301.0	352.0	3260.0	5799.0	246.0	9998.0	146.0	250.0	708.0	1224.0	452.0	4327.0	340.0	2935.0	400.0	346.0	28366.0	3506.0	341.0	14618.0	469.0	30646.0	507.0	26510.0	1501.0	7904.0	4118.0	4905.0	7568.0	33186.0	6425.0	704.0	1703.0	4695.0	5019.0	4543.0	226.0	1173.0	326.0	841.0	7939.0	2467.0	7187.0	4609.0	4835.0	14217.0	7121.0	Metabolism; Glycan Biosynthesis and Metabolism; Glycosphingolipid biosynthesis - ganglio series
Glycosphingolipid biosynthesis - globo series	34195.0	41905.0	63901.0	45922.0	23633.0	23617.0	25869.0	39758.0	29975.0	33528.0	30493.0	36523.0	37933.0	38091.0	42558.0	35348.0	41396.0	28540.0	34924.0	39577.0	31389.0	32976.0	48051.0	28674.0	32965.0	40015.0	46240.0	48130.0	33728.0	26198.0	38819.0	40301.0	28451.0	35340.0	51005.0	47892.0	42856.0	27314.0	32534.0	34959.0	40946.0	41283.0	42829.0	28986.0	40273.0	32957.0	28409.0	34117.0	36843.0	75058.0	33986.0	22265.0	25490.0	42741.0	48038.0	39240.0	49169.0	68337.0	57009.0	36648.0	41464.0	46136.0	38562.0	27342.0	43717.0	26713.0	29096.0	31863.0	22305.0	46189.0	24414.0	20464.0	34503.0	38539.0	29662.0	24777.0	22947.0	28412.0	26924.0	23082.0	55428.0	34626.0	29810.0	52127.0	36703.0	61321.0	39944.0	59808.0	35078.0	32870.0	25747.0	37968.0	32592.0	65274.0	51384.0	31853.0	51075.0	41340.0	37335.0	38182.0	29112.0	29801.0	29398.0	35474.0	33076.0	22807.0	45639.0	20506.0	35958.0	39810.0	31369.0	Metabolism; Glycan Biosynthesis and Metabolism; Glycosphingolipid biosynthesis - globo series
