# Constructed from biom file																																																																																																																
#OTU ID	RSG.MB4	UNKG.MB2	LSG.MB6	LSG.MB9	EPRC.MB16	UNKG.MB31	LSG.MB20	LSG.MB7	LSG.MB4	UNKG.MB21	LSG.MB14	UNKG.MB32	EPRC.MB13	RSG.MB2	UNKG.MB6	LSG.MB10	UNKG.MB8	UNKG.MB14	LSG.MB16	LSG.MB8	EPRC.MB9	RSG.MB1	LSG.MB12	LSG.MB15	UNKG.MB35	UNKG.MB17	LSG.MB2	RSG.MB6	PZ.MB7	UNKG.MB27	UNKG.MB4	RSG.MB3	LSG.MB1	UNKG.MB28	EPRC.MB2	SZ.MB8	SZ.MB7	EPRC.MB14	PZ.MB4	UNKG.MB38	SZ.MB11	PZ.MB1	UNKG.MB25	EPRC.MB15	SZ.MB6	EPRC.MB17	EPRC.MB18	EPRC.MB8	EPRC.MB12	EPRC.MB4	PZ.MB9	UNKG.MB11	SZ.MB3	PZ.MB10	PZ.MB2	UNKG.MB12	UNKG.MB5	PZ.MB3	PZ.MB12	UNKG.MB18	EPRC.MB11	SZ.MB5	EPRC.MB3	UNKG.MB36	UNKG.MB37	UNKG.MB33	UNKG.MB15	SZ.MB1	UNKG.MB26	EPRC.MB7	LSG.MB5	UNKG.MB23	UNKG.MB1	UNKG.MB16	UNKG.MB34	RSG.MB5	UNKG.MB20	UNKG.MB19	UNKG.MB10	UNKG.MB24	PZ.MB6	LFG.MB1	UNKG.MB13	EPRC.MB1	LSG.MB17	PZ.MB8	LSG.MB11	EPRC.MB10	UNKG.MB7	PZ.MB5	LSG.MB3	SZ.MB14	PZ.MB11	EPRC.MB5	SZ.MB13	UNKG.MB30	UNKG.MB3	RSG.MB7	LSG.MB19	SZ.MB2	LSG.MB18	UNKG.MB9	UNKG.MB22	LSG.MB13	UNKG.MB29	SZ.MB4	SZ.MB10	SZ.MB15	SZ.MB12	EPRC.MB6	SZ.MB9	KEGG_Pathways
Sulfur metabolism	121592	135804	172745	152498	100670	87602	98978	133152	132410	117973	107302	137155	159892	135659	144584	120831	128152	114904	126480	137295	136127	133322	148372	104855	111415	135906	149067	134011	119408	103834	125540	136879	106643	124655	168077	128184	128643	124801	95072	129088	126102	210338	141657	127906	109832	133378	160792	109374	157789	235656	113856	85341	136771	100334	108023	137872	152230	114709	103115	131284	155160	117216	107456	100990	147706	96768	111234	89944	81570	180937	99984	72803	114245	138301	105833	101228	83107	120498	89588	84405	96156	128425	110382	187405	128488	109724	150333	221576	117542	108639	112221	122004	97875	242572	141539	113601	162389	127454	148165	104190	106598	104291	114205	119676	124299	198728	110544	60418	85488	129155	90086	Metabolism; Energy Metabolism; Sulfur metabolism
Sulfur relay system	138181	158328	218485	181591	108472	106424	119106	164763	158957	140298	128246	157099	157698	162396	160887	146968	147124	135313	148028	158364	145142	150893	191684	123550	129711	167106	181548	160560	121363	122878	150730	174151	125658	148511	190541	136048	142265	130864	99239	133971	138920	202496	174432	135674	122554	145857	177835	113241	156662	228605	115871	99337	131500	96871	102894	166125	186420	107848	100484	150688	151410	136621	120055	123387	170605	116850	125736	101433	98532	182089	118022	88902	129884	166230	123054	113357	98837	137964	107914	101551	90266	146896	132661	182081	155307	103073	176509	211947	143890	113106	127466	122259	103723	217158	154004	136018	181342	140838	176255	120310	127292	125749	131299	142568	132920	189510	126773	68592	93403	135748	93586	"Genetic Information Processing; Folding, Sorting and Degradation; Sulfur relay system"
Synthesis and degradation of ketone bodies	14205	14050	15492	20236	15309	14199	11410	16559	18249	17090	16146	19509	16303	12658	13524	20040	13751	17683	18524	20325	13835	12906	20850	14966	15148	17921	19224	12503	10221	17843	13272	16502	13256	15393	24004	10562	18431	22949	8044	14917	20890	13265	17245	16830	11952	16735	18202	15087	15836	20375	9277	13305	11074	7350	7202	18752	14889	8353	8676	17775	14511	13300	12184	17742	18098	16484	16861	11414	11782	16593	14377	9769	12989	18201	14359	12564	13995	13631	13642	11303	6578	15083	15182	23964	16462	7950	19641	25129	13764	8014	11872	14451	8639	20123	13884	17314	15449	12509	14273	14879	13451	12908	17615	16028	16219	10602	9762	6853	6237	17815	11924	Metabolism; Lipid Metabolism; Synthesis and degradation of ketone bodies
Systemic lupus erythematosus	614	27	6	84	321	2	5	1	3	8	2	52	6116	8	842	62	44	188	1	22	0	1927	5	1	24	1	36	11	225	2	179	21	456	1	3170	53	19	15	56	2848	218	3	2	1484	1	3721	2998	2178	6153	6213	12	374	2	34	12	12	8	50	85	0	6448	13	73	156	240	0	958	0	0	2957	3	1	2	236	0	1353	2	870	2	4	26	1067	6	4133	1	38	16	8414	379	32	1326	41	4	10934	1	121	351	1466	1527	28	2	321	1	3	2554	3	272	134	26	2449	40	Human Diseases; Immune System Diseases; Systemic lupus erythematosus
TGF-beta signaling pathway	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Environmental Information Processing; Signal Transduction; TGF-beta signaling pathway
Taurine and hypotaurine metabolism	48656	51537	62842	59164	38391	37778	39129	54138	54803	47248	43280	54478	53459	52156	53616	47581	48763	46368	50943	53385	41282	49539	54283	42697	44312	53391	55910	51323	43512	45816	49192	54577	40774	49408	56757	44845	44984	44267	38278	45841	43324	62161	53421	42761	41061	60240	54705	35098	51783	72748	41955	36357	46350	39984	42557	56524	58888	51459	45632	48930	57911	42985	40070	42535	55538	41856	46424	36026	34823	54240	42375	31242	44586	54573	41596	42819	36069	45770	37881	35134	43352	50373	46046	58657	51386	48680	56509	69845	47560	40650	42502	41600	36359	68999	50450	46825	57807	46886	53724	38786	44293	43144	45492	47974	46648	52405	39950	24442	31185	50692	35841	Metabolism; Metabolism of Other Amino Acids; Taurine and hypotaurine metabolism
Terpenoid backbone biosynthesis	283707	331546	425710	361374	241599	228746	240822	325253	328702	286439	259548	323252	247340	320453	314599	299366	315731	281057	307146	324169	257876	286638	332789	256242	275523	332924	354743	341093	282385	271376	305839	332170	250024	303081	320207	324821	284640	251220	233860	255011	277774	424314	333382	242801	277769	257919	287756	228425	238907	387212	272660	212036	297845	245799	267550	355496	357275	296462	264482	301639	241094	313729	268839	254390	340296	242270	265301	233328	204784	320211	262384	180557	277309	330998	259343	219593	210312	266659	225206	210258	247603	304704	286807	323857	311788	280164	352368	343661	291009	255815	245382	281391	237506	327358	332186	283460	350477	296929	327659	264902	268318	259530	271873	287803	254228	382578	279996	143086	231625	253528	219898	Metabolism; Metabolism of Terpenoids and Polyketides; Terpenoid backbone biosynthesis
Tetracycline biosynthesis	78604	101669	140950	99780	74630	64897	62816	89883	91176	72742	67571	79973	68170	93671	83817	88427	96531	81081	76483	89689	62030	77132	90617	63805	75777	90868	99146	104871	65547	69392	86883	86831	63095	73176	95643	100518	77399	64864	47796	74096	74639	122815	87459	65145	78957	70120	83697	73057	68526	110229	62001	57026	90007	52666	58932	102561	113758	59629	53826	77690	69854	101120	78852	67420	87502	62292	73893	58553	52537	88166	70297	46851	80488	88296	67208	59375	55035	67610	64277	50680	44794	78398	84461	88966	80081	56890	84126	98737	85214	52841	63108	80889	54996	94664	95270	75745	93403	90064	91532	78760	70044	70792	69535	76685	67136	155640	92872	41487	74905	63657	54933	Metabolism; Metabolism of Terpenoids and Polyketides; Tetracycline biosynthesis
Thiamine metabolism	269903	309046	396642	344430	208226	206540	222981	303015	294970	270547	244397	307766	222515	306047	308305	272178	292298	249039	290489	303452	243841	263844	315117	242751	255695	311923	336085	313817	264226	249198	288572	317481	237237	290602	290073	274682	265633	238259	216915	233280	257384	445246	316651	225013	244941	237619	250718	196167	212202	365318	251250	193875	295356	229408	244729	321748	343238	273036	244014	282229	224179	268750	237295	232125	326243	226458	239698	211629	193727	292149	236370	170680	259806	311383	243307	203426	194723	246252	209045	199842	227733	284647	257879	301938	297887	258328	338387	309891	270378	245463	221955	247830	221290	289656	288170	262780	347792	267704	296488	231517	250691	243846	252440	270626	233109	424025	244016	132842	191428	242975	194793	Metabolism; Metabolism of Cofactors and Vitamins; Thiamine metabolism
Tight junction	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Cellular Processes; Cell Communication; Tight junction
Toluene degradation	20423	18248	18318	21290	27372	15880	14896	20509	27599	14975	15947	19584	47241	19954	20881	19718	17288	23735	17839	21645	25069	25764	16276	14793	14984	17486	15964	12391	20926	16232	14653	15967	15858	16035	36463	21403	18465	20225	18837	27745	21218	20224	17241	30390	15857	33862	45869	18964	48416	48688	19512	16483	19170	22136	25299	22717	20601	31893	26607	19992	42699	16353	15392	15897	17735	14504	23302	13001	11737	41515	17755	10653	16850	22871	13877	22592	13159	23608	14575	10716	26376	19601	21022	37684	16519	28912	19513	56637	17208	16173	24215	19984	18764	68477	20414	17309	17249	18471	30236	15645	14856	15178	18506	20120	25854	11551	15305	11409	13047	31121	17782	Metabolism; Xenobiotics Biodegradation and Metabolism; Toluene degradation
Toxoplasmosis	43	13	10	17	152	32	110	34	166	78	34	28	101	54	42	55	9	206	25	20	119	144	62	28	30	65	22	48	9	42	27	100	25	53	115	43	46	85	125	7	14	50	102	194	16	109	323	53	137	28	5	15	4	13	24	39	10	15	20	55	96	1	38	27	57	14	30	1	17	322	40	62	21	34	11	147	30	186	8	45	11	34	33	42	50	8	80	63	14	10	265	10	3	93	6	24	8	30	261	4	53	5	134	60	9	6	4	0	31	110	14	Human Diseases; Infectious Diseases; Toxoplasmosis
Transcription factors	923442	1144168	1526415	1256557	685285	757477	757222	1061547	1036695	959479	890057	1108054	713730	1078485	1075475	978893	1088505	893651	1044017	1121016	757002	875673	1133511	869918	934615	1118854	1205191	1163102	837543	908373	1033535	1108292	802691	1038123	988605	1060298	951260	828015	709500	807429	895264	1253632	1130762	726630	989719	733785	759515	730309	678682	1177145	842697	694359	848282	680350	703703	1193841	1248625	726363	697873	1003102	675092	1112707	926454	855255	1175360	825570	864041	781581	702677	936236	846845	599166	918708	1116007	884915	683161	711659	838419	753858	711775	614898	980627	952741	979816	1054190	697974	1219669	1014843	956785	805072	741175	887880	747323	911189	1195185	960860	1209750	988423	995571	933757	887283	850820	890687	966737	837306	1060770	948863	468541	761921	740482	710235	Genetic Information Processing; Transcription; Transcription factors
Transcription machinery	551480	626353	761417	726653	401624	457008	458786	588536	615732	566794	522184	666079	543272	605860	619257	555455	593047	533379	622070	650729	435855	551108	575561	519942	540659	631013	665387	625852	532994	552587	579134	621666	488399	621122	616999	612308	537971	460628	442485	517690	527159	775521	632117	447730	524060	526675	529923	411209	517736	785653	506046	433149	519159	454550	510442	682728	656586	544775	485952	590043	551522	579476	507717	516365	678707	496223	543757	454360	422330	587856	526236	356355	524743	654495	522244	443398	430445	522679	434169	429569	454126	616471	553633	630657	612606	505865	706692	729358	559985	489117	477690	551051	437102	707880	593585	570586	671635	563982	638309	498193	521900	512698	532414	546846	552942	694206	507788	286607	425879	501575	424083	Genetic Information Processing; Transcription; Transcription machinery
Transcription related proteins	789	314	736	754	2258	189	228	245	119	420	290	448	6923	486	1228	343	304	431	340	641	7735	2054	675	273	219	518	517	201	5439	181	422	458	823	394	6857	1720	2531	3974	2628	3111	5778	1776	713	3819	2123	6065	7765	3381	7111	8476	2685	561	521	4544	2902	279	493	4813	4671	294	7093	4882	2227	442	735	259	1178	1331	182	7864	186	152	281	664	237	1460	278	992	415	303	3310	1166	227	5400	343	3020	896	9506	566	1532	1404	863	6060	18130	1184	447	980	1576	1781	3533	261	540	241	368	2787	485	1951	612	755	3565	1179	Unclassified; Genetic Information Processing; Transcription related proteins
Translation factors	267967	310014	399502	331319	221869	214793	221173	297049	301727	264317	238137	295869	231516	302453	292913	274167	296051	257885	281554	296721	242372	264080	302606	235934	254678	306129	324194	330427	266218	251100	285553	305247	228235	277736	291468	301929	255986	243072	217413	233488	251638	404000	303629	221708	257119	299419	272879	212077	221925	358196	255365	198611	292457	235012	254474	332165	334498	287045	253877	272898	262790	298395	250832	235686	312333	227157	248981	215175	192357	299061	240375	173992	255628	303440	237724	219582	197512	244089	210936	196035	240057	282274	268082	297302	286754	271849	316733	316899	272969	235739	225770	252494	223515	311994	309239	260938	325592	282611	299756	246649	249116	245165	247643	265375	234382	395301	265047	137804	219572	248290	201892	Genetic Information Processing; Translation; Translation factors
Translation proteins	469505	556039	726889	596097	385827	382380	395640	526991	538374	470192	428146	530215	407074	541961	522577	489475	531944	458324	505380	534045	428118	469812	530398	422940	456379	544161	585465	599510	455846	447603	512279	543126	407893	497915	521094	550626	450750	422807	369459	416093	442826	696321	543836	390144	471227	468702	474542	394661	391465	646016	438458	350599	496006	396862	423710	595089	591126	472816	423660	487940	433815	547803	457505	422922	562347	403593	439949	385623	341755	537405	433603	304155	454378	537051	427955	374634	350468	437402	369813	348643	392718	503276	476727	529940	513133	446796	571501	564949	484006	406053	403046	451659	386530	551317	565362	467614	583760	511637	541678	447767	443466	430734	444299	466623	422882	681045	479291	235002	403352	419369	352795	Unclassified; Genetic Information Processing; Translation proteins
Transporters	3480152	4361466	5441387	4641795	2804687	2787572	2863318	3975645	3855682	3493599	3246750	4102606	2750371	4193354	4038032	3607729	4077668	3394147	3821807	4150748	3205368	3284386	4295149	3180383	3463617	4091966	4346449	4075131	3182870	3196679	3776775	4069333	2916932	3785363	3618971	3832247	3696175	3412319	2728614	3017040	3416799	4668353	4169716	2889035	3666856	3177522	3210641	2493252	2657556	4541650	3316943	2542964	3290824	2642649	2758837	4348023	4945883	2848359	2719190	3814108	2823622	3969619	3404545	3063495	4332356	2987297	3199130	2837266	2536493	3758658	3043745	2225194	3530668	4178411	3251087	2676776	2582866	3137576	2781075	2609524	2419377	3551369	3515336	3683597	3847237	2740077	4544492	3772466	3513780	3087295	2778960	3535340	2871108	3416439	4612253	3466572	4591155	3508410	3768110	3463829	3267772	3105261	3274943	3680699	3007746	3750449	3440897	1841286	2632659	2838750	2891637	Environmental Information Processing; Membrane Transport; Transporters
"Tropane, piperidine and pyridine alkaloid biosynthesis"	50477	59212	73771	64670	43966	41813	43973	55581	58450	50848	47251	58852	50233	56888	56951	52073	57149	52414	55906	58513	47538	51283	55301	46352	49351	59300	63187	60304	56064	49651	54787	57090	45556	54000	64565	59829	51130	43957	43497	47787	51019	95053	58225	48883	53678	46500	56298	42823	49566	75871	52594	38634	61976	48433	52974	64729	60626	56551	50614	54694	46050	61318	52170	46631	61976	43418	49409	45163	36583	62355	48037	32129	50843	60844	47696	39270	38432	48381	39654	37482	46187	54627	52411	59773	55622	54034	64544	68106	51804	46648	44622	51936	45585	66170	60953	51382	63616	53707	60698	52489	47970	45929	49073	51482	48362	98069	52539	27706	42713	45685	41284	"Metabolism; Biosynthesis of Other Secondary Metabolites; Tropane, piperidine and pyridine alkaloid biosynthesis"
Tryptophan metabolism	56853	61924	72660	69099	51405	45303	45676	63157	67757	54255	50296	61268	87448	62132	62251	62036	58178	58548	58925	62844	54971	65598	65672	48938	52417	62688	64366	55789	54246	52268	56310	63420	49484	56192	81918	56060	54985	62594	45984	63151	57226	79788	62930	60544	50029	85477	88556	51968	87177	103094	52794	43465	55880	49279	52739	67269	70148	63066	55077	57198	92378	53589	48380	50523	65138	47566	58130	45245	39550	83309	49706	36228	51181	65510	48034	54343	41319	58501	43524	40329	53711	60771	55212	85980	58631	60393	67078	112636	56120	48338	58809	53848	44185	119431	62391	54151	63813	57271	72511	51830	50244	50346	52969	57535	62075	77816	47994	30224	36179	72555	45034	Metabolism; Amino Acid Metabolism; Tryptophan metabolism
Tuberculosis	76207	86469	110035	95008	67303	60581	69820	87684	95577	75204	68766	86516	88773	88529	86656	77508	83216	79992	80800	86595	87869	85395	85812	67583	71452	86544	92811	93147	71037	70516	81045	87590	67317	79127	98557	86275	73080	72984	57004	72723	71329	113602	89184	80385	71813	80657	111393	65670	89229	123653	68455	56095	84115	60627	69474	93921	91505	73424	64934	82520	84587	81344	71599	66995	89838	63832	72354	59343	53340	109417	71072	49073	73291	86549	67451	66662	55557	81257	58150	55110	61509	80517	75786	97592	82170	69921	91012	110740	77041	62944	76577	74730	58575	115417	85530	73775	97011	82078	102766	67784	71264	67811	75798	75442	73036	113342	72994	37625	61777	70829	56938	Human Diseases; Infectious Diseases; Tuberculosis
Two-component system	769486	869257	1032808	993400	556272	599699	666229	829311	876860	784420	733591	967855	815565	858593	924789	750107	835607	741251	881151	902540	777677	800908	837669	734913	749811	882449	921938	859436	743866	757167	813503	881105	694109	882334	905891	770263	759328	759089	643178	720593	715590	1003254	904950	758818	778567	649609	854180	600478	793256	1196561	747127	574282	700635	614804	632103	926860	875364	684343	642077	854974	717569	786908	732993	683198	997093	681120	729932	670521	574945	962610	711105	495463	751983	916600	745430	620684	581235	790076	572512	602046	603144	847466	735986	930397	869550	660039	1050229	1048878	738793	727815	717320	742648	630101	1030728	946462	776291	1031309	794757	910792	722617	740773	675878	773693	782070	763902	727619	670624	387828	520995	696062	629470	Environmental Information Processing; Signal Transduction; Two-component system
Type I diabetes mellitus	23099	26961	35267	28955	20061	18253	20372	26551	27566	22824	21003	26570	20082	26727	25674	23958	26016	23682	24735	26186	22696	23536	26428	20687	22152	27047	28657	28361	23396	21681	25085	26585	20299	24257	26378	27287	23104	20303	19617	20456	22157	37053	26914	20845	22878	19968	25474	19054	19711	33083	22832	17018	26826	22483	25147	29333	28627	30056	25569	24709	18321	25629	22500	20102	27706	19534	21501	19072	16319	27912	21592	14612	23289	27250	20995	17933	16790	22556	18112	16673	25115	24565	23820	26376	25237	28399	27654	26972	23623	21204	20754	23367	19398	25183	27817	22614	28900	24576	27944	21360	22000	20554	22528	23723	20057	36252	24003	11970	19921	20799	18397	Human Diseases; Metabolic Diseases; Type I diabetes mellitus
Type II diabetes mellitus	24316	30212	43716	29437	22008	20008	21779	26994	30579	23948	21455	26353	21589	30197	26756	25837	29853	25149	25313	26835	27377	25953	27116	21315	23655	28053	30961	37873	23379	22840	27590	27724	20515	24736	27007	33505	22380	24522	18369	20629	21865	36749	28192	21790	28128	29619	31626	26731	21305	33098	22869	17721	29951	20475	22217	32718	30029	24182	21585	25022	24367	35465	27566	21564	28759	20522	22525	21417	17423	33465	22949	16418	23164	26476	22019	21103	18048	24614	18893	17615	20303	25859	25857	28425	25931	23302	27805	28448	25587	20394	23256	22973	20192	29072	34081	23649	30053	31401	31022	25974	23006	22136	23072	23621	20870	39771	30370	12510	26804	22357	17685	Human Diseases; Metabolic Diseases; Type II diabetes mellitus
Tyrosine metabolism	148081	180189	245243	186572	132044	119654	125546	165264	176349	144169	133169	164556	157592	177013	165708	158450	175105	157139	155914	169070	152883	157571	171207	129999	144603	171074	189465	198725	137346	140785	167188	167023	127271	151068	188062	190766	143729	139144	110964	143916	140852	208515	168268	140837	160279	164780	181103	151695	156027	236133	129565	110312	150018	117307	125606	194234	193046	136518	124109	156556	155580	193239	157663	132349	178349	124685	143626	125844	105771	198508	138619	93405	147063	171045	133294	120946	108990	145153	116937	105642	111585	160280	156995	187548	158475	128612	173529	215369	155828	120133	135379	150092	120936	222489	187720	146712	183595	175440	180118	152492	138411	132846	139486	148022	142357	208742	169546	76426	143383	136244	108746	Metabolism; Amino Acid Metabolism; Tyrosine metabolism
Ubiquinone and other terpenoid-quinone biosynthesis	30186	24459	37787	27000	49897	17160	36153	43362	56109	23585	22444	27056	118838	39891	37923	28259	24312	41205	24385	24809	86127	68156	42104	21133	18653	29538	30282	30213	37919	19037	29152	39291	29464	24916	91114	36623	27413	44880	33803	51799	32565	37891	39244	74997	30204	75194	145707	53634	125674	122325	31420	19079	18881	43228	46679	30520	32004	63714	52256	33421	98388	33584	31200	20254	29062	18711	30915	26881	14106	115346	24626	18154	24523	31356	17231	45034	15466	59040	16491	16908	53525	34234	24641	87673	28337	56960	29611	134990	28618	30113	63519	24686	34582	173119	39379	21754	35462	41896	80479	29101	24415	20957	32207	30313	47280	16621	32072	16218	25953	61606	23429	Metabolism; Metabolism of Cofactors and Vitamins; Ubiquinone and other terpenoid-quinone biosynthesis
Ubiquitin system	714	76	94	101	1517	232	1036	880	1747	151	146	246	7413	706	899	373	158	1175	123	167	2820	3133	612	146	151	323	215	198	608	181	312	613	756	166	4187	595	316	822	415	2895	425	208	682	3050	593	4213	7359	2498	7766	6581	228	455	515	96	130	295	72	102	153	491	6887	529	756	317	358	161	1125	765	41	5232	461	332	147	414	30	2115	89	2381	47	153	61	1135	230	4595	232	76	180	8776	578	411	2959	229	346	11455	922	203	448	1626	3607	516	327	372	653	296	2587	223	693	353	404	2938	304	"Genetic Information Processing; Folding, Sorting and Degradation; Ubiquitin system"
